soLuong,is_dangBaoChe_missing,so_luong_hoat_chat,hl_chinh_mg,tong_hl_phu_mg,tong_hl_iu,hc_phu_Hydroclorothiazid,hc_phu_Ibuprofen,hc_phu_Bchlinh,hc_phu_Camtho,hc_phu_Pyridoxinhydroclorid,hc_phu_Clorpheniraminmaleat,hc_phu_ngquy,hc_phu_Cafein,hc_phu_Phenylephrinhydroclorid,hc_phu_Trimethoprim,hc_phu_Hydrochlorothiazide,hc_phu_Guaifenesin,hc_phu_ngsm,hc_phu_Ezetimibe,hc_phu_PhenylephrinHCl,hc_phu_Hoisn,hc_phu_DextromethorphanHBr,hc_phu_Bchthc,hc_phu_Mchmn,hc_phu_Xuynkhung,hc_phu_Natribicarbonat,hc_phu_Phclinh,hc_phu_Munb,hc_phu_Sinha,hc_phu_Acidfolic,hc_phu_Trcht,hc_phu_VitaminD3,hc_phu_Huynsm,hc_phu_Ctcnh,hc_phu_Simethicon,hc_phu_Thca,hc_phu_Cyanocobalamin,hc_phu_Bchtrut,hc_phu_Acidclavulanic,hc_phu_Nicotinamid,hc_phu_Ttn,hc_phu_Magnesihydroxyd,hc_phu_Kaliclorid,hc_phu_Simvastatin,hc_phu_VitaminVitaminB6,hc_phu_Hongk,hc_phu_Tinhdubch,hc_phu_VitaminPP,hc_phu_Hesperidin,hc_phu_Cholecalciferol,hc_phu_VitaminVitaminB12,hc_phu_Snth,hc_phu_Ngvt,hc_phu_Toantonhn,hc_phu_Vinch,doanhNghiepSanXuat_encoded,nuocSanXuat_encoded,dangBaoChe_final_encoded,hoat_chat_chinh_encoded,loaiDongGoiChinh_encoded,donViCoSo_encoded
100.0,0,1,200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,3965.299045015106,8211.375,4843.539001709401,4442.153381439032
30.0,0,1,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,4580.532385650041,12830.176470588236,4843.539001709401,4442.153381439032
90.0,0,2,20.0,1680.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,7469.3485745945945,8232.713571428572,5976.059772554348,8241.263976737968
500.0,0,1,4500.0,500000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6302.916201117318,5718.406196636232,11163.73224137931,8638.586333333333,5775.945523801653,10357.895950980392
3000000.0,0,1,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6508.016957446809,5718.406196636232,4580.532385650041,6255.2012155012635,4843.539001709401,4442.153381439032
30.0,0,1,15.0,5000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,11554.670273972604,4356.704285714285,5775.945523801653,10357.895950980392
30.0,0,2,50.0,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,3965.299045015106,6255.2012155012635,4843.539001709401,4442.153381439032
6000.0,0,1,500000.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,11568.90056557377,11972.311,5775.945523801653,10357.895950980392
300.0,0,2,400.0,325.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6567.277227722772,5718.406196636232,4580.532385650041,2256.753166666667,4843.539001709401,4442.153381439032
30.0,0,1,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775.745238095238,5718.406196636232,4580.532385650041,1226.8994736842105,4843.539001709401,4442.153381439032
4.0,0,1,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4007.2243367346937,5718.406196636232,4580.532385650041,9938.98375,4843.539001709401,4442.153381439032
30000000.0,0,1,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6302.916201117318,5718.406196636232,4580.532385650041,2532.983238095238,8062.490586826348,4442.153381439032
30.0,0,1,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,4580.532385650041,4656.3862375,4843.539001709401,4442.153381439032
1500.0,0,1,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6302.916201117318,5718.406196636232,4580.532385650041,17683.875,4843.539001709401,4442.153381439032
5.0,0,1,400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,4580.532385650041,23718.714285714286,4843.539001709401,4442.153381439032
5000.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,3965.299045015106,6255.2012155012635,4843.539001709401,4442.153381439032
30.0,0,1,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246.42857142857,5718.406196636232,4580.532385650041,12062.666666666666,4843.539001709401,4442.153381439032
30.0,0,1,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,4580.532385650041,4656.3862375,5976.059772554348,4442.153381439032
15.0,0,1,1000.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,14189.266666666666,8779.814545454545,11549.67535135135,8241.263976737968
60.0,0,1,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,4580.532385650041,6255.2012155012635,4843.539001709401,4442.153381439032
2000000.0,0,1,200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.2830188679245,5718.406196636232,4580.532385650041,3997.8,5775.945523801653,4442.153381439032
60.0,0,1,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,4580.532385650041,6811.68125,4843.539001709401,4442.153381439032
30.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5533.884166666667,5718.406196636232,4580.532385650041,4895.473888888889,4843.539001709401,4442.153381439032
100.0,0,1,25.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6302.916201117318,5718.406196636232,4580.532385650041,5705.842,4843.539001709401,4442.153381439032
300.0,0,1,125.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,7469.3485745945945,17830.383,5976.059772554348,8241.263976737968
1500.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,3965.299045015106,4656.3862375,4843.539001709401,4442.153381439032
100.0,0,1,4.0,5000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5273.062304347826,5718.406196636232,8293.149062827224,7602.99,5976.059772554348,10357.895950980392
2250000000.0,0,1,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6786.6249921875,5718.406196636232,4580.532385650041,1063.7066666666667,5775.945523801653,4442.153381439032
100.0,0,1,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,4580.532385650041,6984.6125,4843.539001709401,4442.153381439032
5.0,0,1,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,13129.363612903226,7962.328888888889,11549.67535135135,8241.263976737968
30.0,0,1,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,1619.6678,6255.2012155012635,4843.539001709401,4442.153381439032
30.0,0,1,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6288.100123893805,5718.406196636232,4580.532385650041,6255.2012155012635,4843.539001709401,4442.153381439032
300.0,0,1,800.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3359.222222222222,5718.406196636232,4580.532385650041,6509.414592592592,4843.539001709401,4442.153381439032
60.0,0,2,120.0,250.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,4580.532385650041,2283.795,4843.539001709401,4442.153381439032
30.0,0,2,80.0,12.5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6923.9421785714285,5718.406196636232,4580.532385650041,4942.6,4843.539001709401,4442.153381439032
300.0,0,1,200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9354.95625,5718.406196636232,3965.299045015106,2433.325238095238,4843.539001709401,4442.153381439032
200.0,0,1,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3359.222222222222,5718.406196636232,4580.532385650041,6255.2012155012635,4843.539001709401,4442.153381439032
10000.0,0,1,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6288.100123893805,5718.406196636232,4580.532385650041,5146.989166666666,8062.490586826348,4442.153381439032
180000.0,0,1,267.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,3965.299045015106,2715.2157894736843,4843.539001709401,4442.153381439032
30.0,0,1,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.2830188679245,5718.406196636232,4580.532385650041,2707.3333333333335,4843.539001709401,4442.153381439032
2400000000.0,0,1,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,7469.3485745945945,6255.2012155012635,7979.955586065574,10357.895950980392
30.0,0,1,150.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,3965.299045015106,2715.2157894736843,4843.539001709401,4442.153381439032
30.0,0,1,120.0,5000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,8293.149062827224,3194.0769278846155,5775.945523801653,10357.895950980392
28.0,0,1,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2775.745238095238,5718.406196636232,4580.532385650041,1794.2040000000002,4843.539001709401,4442.153381439032
50000000000.0,0,1,250.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,3965.299045015106,2532.983238095238,5775.945523801653,4442.153381439032
1800.0,0,1,800.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,4580.532385650041,3519.4545454545455,4843.539001709401,4442.153381439032
20.0,0,1,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9354.95625,5718.406196636232,4580.532385650041,1037.4,4843.539001709401,4442.153381439032
20.0,0,2,400.0,80.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,4580.532385650041,1811.7238888888887,4843.539001709401,4442.153381439032
125.0,0,5,125000.0,92250.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8317.336205479452,5718.406196636232,8293.149062827224,6255.2012155012635,5775.945523801653,10357.895950980392
18000000.0,0,3,100.0,82.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6786.6249921875,5718.406196636232,4580.532385650041,6255.2012155012635,8062.490586826348,4442.153381439032
30.0,0,1,150.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,3965.299045015106,6638.048378378378,4843.539001709401,4442.153381439032
1800000000.0,0,1,260.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6786.6249921875,5718.406196636232,4580.532385650041,845.0,8062.490586826348,4442.153381439032
30.0,0,1,75.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,3965.299045015106,6638.048378378378,4843.539001709401,4442.153381439032
30.0,0,1,250.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6302.916201117318,5718.406196636232,4580.532385650041,8658.0,4843.539001709401,4442.153381439032
300000.0,0,1,2.5,5000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,8293.149062827224,4518.980130434783,5976.059772554348,10357.895950980392
60.0,0,1,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,3965.299045015106,8149.522,4843.539001709401,4442.153381439032
2000000.0,0,1,250.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4007.2243367346937,5718.406196636232,4580.532385650041,6255.2012155012635,8062.490586826348,4442.153381439032
60.0,0,1,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,3965.299045015106,6255.2012155012635,4843.539001709401,4442.153381439032
150000.0,0,1,200.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,3965.299045015106,2715.2157894736843,4843.539001709401,4442.153381439032
90.0,0,1,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,7469.3485745945945,4015.4060000000004,5976.059772554348,8241.263976737968
12000.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,11568.90056557377,6255.2012155012635,5775.945523801653,10357.895950980392
100.0,0,1,400.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,4580.532385650041,16753.1,4843.539001709401,4442.153381439032
207360000000000.0,0,1,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,4580.532385650041,9938.98375,4843.539001709401,4442.153381439032
126846000.0,0,1,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,4580.532385650041,2101.192243478261,4843.539001709401,4442.153381439032
6000.0,0,1,180.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,4580.532385650041,3469.9894736842107,4843.539001709401,4442.153381439032
60.0,0,1,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,3965.299045015106,5134.26,4843.539001709401,4442.153381439032
3000000.0,0,1,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6567.277227722772,5718.406196636232,4580.532385650041,3709.0375,4843.539001709401,4442.153381439032
32400000000.0,0,1,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,3965.299045015106,2988.2631578947367,5775.945523801653,4442.153381439032
50.0,0,1,125.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4299.333333333333,5718.406196636232,3965.299045015106,8242.35,4843.539001709401,4442.153381439032
6.0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,5738.274117647058,8638.586333333333,4865.886121212121,10357.895950980392
100.0,0,1,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6302.916201117318,5718.406196636232,4580.532385650041,1152.41375,4843.539001709401,4442.153381439032
3000.0,0,1,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6786.6249921875,5718.406196636232,4580.532385650041,4813.961538461538,4843.539001709401,4442.153381439032
40000000.0,0,1,4.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,4580.532385650041,231.76458571428572,8062.490586826348,4442.153381439032
60.0,0,1,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5533.884166666667,5718.406196636232,4580.532385650041,1042.9607142857144,4843.539001709401,4442.153381439032
200.0,0,1,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,4580.532385650041,7695.664211538461,4843.539001709401,4442.153381439032
9000000.0,0,1,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,4580.532385650041,7304.275000000001,4843.539001709401,4442.153381439032
60.0,0,1,600.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6302.916201117318,5718.406196636232,5571.73352631579,1673.1174791666665,5976.059772554348,8241.263976737968
1.0,0,1,1.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.622726833334,5718.406196636232,11071.919999999998,6255.2012155012635,7979.955586065574,10357.895950980392
